934	350	64
3227	1665	109
191	98	73
3001	2982	86
1154	1822	39
635	2755	167
1760	154	43
335	624	26
188	1061	161
1690	1655	19
1863	1970	86
1514	1660	136
2971	3444	61
3322	4681	45
2639	1504	28
1476	1651	30
232	369	94
220	3294	20
3717	2038	84
2435	254	47
901	4	63
178	1016	87
1468	2684	3
1175	1396	167
130	752	87
3051	3433	5
1816	1602	159
1720	1888	162
1281	1726	122
727	556	113
1863	2603	118
2593	2623	110
620	2827	141
66	876	119
44	104	25
2799	2782	97
3641	2532	87
2613	48	149
3210	2201	30
3228	2050	90
1815	2453	151
687	1157	140
1007	984	101
1333	3728	103
1892	3086	84
3444	2749	89
2575	591	41
3701	3403	161
786	495	62
2372	3694	108
632	4308	72
2553	1818	131
1139	753	135
1446	134	97
919	189	44
1400	4417	49
2899	4384	29
691	733	164
3283	3574	164
1042	828	68
836	596	94
914	3275	45
800	1088	16
696	89	149
373	2529	32
995	1248	149
2369	3241	11
1927	107	138
3575	3539	116
244	2934	154
120	668	96
1055	2851	136
189	475	159
1247	1648	50
1866	555	90
712	83	48
1497	645	141
1807	136	146
2648	810	8
1506	426	164
2749	3772	137
1122	3706	113
1258	305	112
1028	2443	18
12	3294	94
3562	3256	43
2632	1977	39
3096	1676	42
1348	63	70
240	2430	4
1756	3053	119
3186	1905	119
502	67	118
753	3105	24
22	1428	120
1241	28	166
919	2284	8
1452	371	43
712	71	141
1913	4013	29
3156	3269	42
2599	2565	36
3742	1938	68
2595	3891	142
1184	1534	94
2944	1704	37
334	2555	112
732	141	109
799	241	91
2013	4309	91
2320	4330	151
2043	517	44
880	8	19
1924	542	94
2847	4253	156
1166	624	116
2936	4025	15
2067	3161	109
427	1230	1
3317	442	167
338	1085	62
244	1409	129
462	1120	15
3026	3585	39
1204	530	86
2403	1282	20
1171	2236	1
3397	3320	108
2980	3836	108
173	385	24
2482	2018	8
3603	4707	142
1268	3530	66
138	593	40
676	141	122
3098	3744	63
558	2590	110
61	3294	120
822	1099	118
802	686	18
177	795	59
2020	2864	110
779	1360	113
652	461	146
192	190	43
3425	413	71
1409	1413	69
3203	1880	160
2341	652	118
1073	280	149
83	624	5
2814	739	167
2105	222	16
1042	643	64
855	6	165
2009	1786	70
2291	3035	102
833	2837	113
925	1511	51
1293	918	72
1800	4796	24
2115	4543	108
1123	228	111
203	683	160
2688	1770	150
235	95	65
1400	3537	142
2570	4728	55
3709	4809	138
170	110	77
1537	2356	44
2380	1665	20
147	718	23
1312	68	111
3033	4588	21
1216	2148	156
1610	1140	137
1516	4088	63
3565	1855	107
421	1890	98
3723	4645	31
1511	3888	16
906	1144	147
2955	3298	21
448	1773	140
138	593	93
1625	4553	15
2527	3452	35
1423	1493	108
1312	962	114
2601	1429	29
2748	711	163
68	682	28
2302	504	46
1333	1490	86
2024	917	147
214	68	113
1253	676	121
2245	2043	87
926	2332	90
1567	3991	66
1851	3297	24
2624	1737	86
2863	2526	46
3088	4461	30
3546	4179	144
404	2394	73
746	633	113
1849	466	44
1547	830	70
1846	4362	57
726	1822	112
2113	3334	92
3166	3206	110
1465	1560	108
3664	2818	109
1921	1304	101
2388	520	141
2760	633	70
3185	3476	6
1994	4158	32
2425	2759	48
3132	3501	40
3559	1429	162
1314	828	61
3349	485	117
676	1418	135
3493	1712	42
1204	160	92
68	681	43
2879	1103	47
3299	1483	62
1762	1743	109
3080	1036	58
322	723	18
964	2442	38
1442	1035	40
1141	1987	140
2350	1655	141
2598	4498	45
2352	1577	53
2030	812	90
1334	1686	113
1216	2148	85
207	3883	144
2827	1956	135
1486	2844	134
687	383	50
322	374	90
371	1270	117
768	592	89
1412	2010	41
391	1595	104
333	2471	102
2952	3688	18
2058	3972	40
1164	2317	159
2670	1684	63
1912	2824	135
922	48	30
2525	2834	105
698	46	16
797	672	95
3121	2940	19
1516	4088	36
172	683	94
3247	1010	11
1056	4480	114
387	1163	113
2435	808	51
833	2837	69
2599	2565	110
1811	4684	118
1290	2673	94
3039	2617	136
495	999	73
3681	2896	83
1845	267	25
588	484	144
556	4632	102
2525	3199	55
3183	2246	88
1976	2237	118
580	4113	108
299	486	136
1058	859	161
96	3542	125
3012	4130	166
2794	2094	143
3589	2297	57
2304	1306	110
709	128	1
2302	826	125
320	4563	101
572	2509	138
1140	1050	138
572	182	120
919	3809	164
2596	3185	96
428	1405	163
3366	4011	165
2113	3130	34
300	4122	89
1166	275	139
498	679	88
871	855	142
3335	1010	103
62	1270	22
208	2490	2
3134	350	13
2245	560	92
2231	737	20
668	606	140
1665	1413	129
974	1634	123
1041	1071	48
581	2063	47
1662	115	12
1210	205	49
82	786	40
1380	1109	108
888	1231	49
1317	2889	146
3230	4102	154
1673	2302	67
3329	2721	163
177	774	146
2213	2358	125
918	316	47
1840	3752	65
1950	3765	17
2288	1293	69
1927	3998	113
1064	276	120
254	352	64
2159	4258	122
1170	2752	96
102	1275	139
2866	269	138
2442	3058	160
981	1419	3
458	1856	132
1943	1395	165
1562	1990	29
985	1469	127
473	2360	109
3566	4787	144
1167	839	44
2814	4439	72
130	145	112
177	215	165
1399	154	98
394	4799	146
1504	601	22
890	813	22
1042	516	72
1653	3914	109
90	287	121
998	588	44
1129	330	72
1817	4505	83
599	2339	136
2373	1985	115
2410	134	120
83	1017	1
1698	4828	139
934	3544	114
3372	4112	42
1400	4652	17
1021	3846	29
817	350	78
1982	2241	32
30	831	122
1331	3464	102
2170	4816	41
2630	1615	87
25	546	74
1893	3559	122
345	2161	115
320	2370	165
1263	1007	127
277	1761	145
528	4764	166
2581	48	72
3658	1488	87
655	978	18
177	357	135
68	733	122
916	283	141
1776	1874	85
1623	3894	64
3521	3109	105
385	833	140
940	2064	96
1016	115	118
1316	102	112
972	211	66
1214	1330	138
2160	301	76
2129	791	47
2572	1718	71
3562	3256	40
2538	1362	14
2879	882	146
1655	537	115
12	63	62
1723	521	97
3276	3341	102
1207	4411	124
1129	1351	47
3262	3426	58
2310	3759	39
345	2184	111
78	765	160
563	362	48
299	593	17
1154	590	65
570	3975	162
3202	3997	2
14	843	29
128	152	155
2692	2602	146
741	115	59
2245	2043	114
1314	63	39
1814	1271	25
568	1354	136
3300	4033	31
779	194	121
2447	2337	72
965	194	48
2561	2330	39
2574	2084	45
1809	653	139
54	756	144
1456	1715	162
787	182	98
3674	2560	5
2500	3613	10
54	1447	52
706	887	167
2121	601	95
727	693	165
304	916	70
370	934	114
2777	762	121
498	362	142
2431	4701	66
1475	1964	6
1839	3874	100
328	194	67
3214	1309	53
3575	3539	64
54	1626	16
2017	2402	97
980	1271	73
389	63	19
582	1395	28
787	665	74
212	1003	115
577	173	139
74	1788	65
1934	410	18
169	3171	65
3251	3307	114
209	335	116
47	1437	119
30	3702	122
3366	954	39
704	374	159
751	1298	42
1373	4480	96
1900	1948	91
1163	567	86
667	897	76
3314	3226	0
3254	117	97
299	1610	137
926	209	118
1849	1582	101
2978	2625	86
2351	1546	101
880	451	0
219	4566	46
1781	1780	133
899	3883	146
1353	3702	52
711	240	143
2140	506	100
592	3951	37
1828	4129	129
1714	1488	5
3680	4700	89
2414	4170	32
491	491	84
3155	4653	163
1751	96	68
290	4160	94
3369	1055	112
2667	1927	35
3290	779	91
1817	4314	101
1475	1895	128
2183	4823	73
3464	3110	68
463	66	163
3000	3157	112
2510	46	148
992	4742	41
795	2781	149
3279	1808	148
2411	744	156
183	731	16
751	290	97
145	1238	29
264	1360	134
2433	4772	128
3459	3958	119
2745	2428	66
2336	2375	131
2266	4394	38
1245	197	128
983	2556	46
653	115	34
1040	586	92
1336	2162	129
337	2665	117
804	2556	5
3195	4491	112
10	102	137
835	3044	119
3683	4343	136
56	115	44
482	362	139
3540	3183	72
2856	1907	134
1078	733	73
2347	2153	17
2194	283	146
1393	1095	93
392	2684	100
110	3332	135
2158	418	119
1425	723	87
3021	2294	110
1786	4260	1
1791	4739	126
633	2392	21
3285	4767	10
346	1481	152
2911	2066	100
2698	4071	88
3160	2693	55
2765	3252	91
111	49	26
3250	4643	32
3252	898	138
389	530	58
318	301	25
3240	574	3
2087	346	19
1256	3095	70
1064	423	24
2533	1374	127
929	720	133
1878	4654	89
1919	344	89
3598	1702	130
1167	839	135
1774	4619	65
3163	4727	143
2182	1860	155
636	855	59
655	978	110
1721	609	106
631	2289	87
562	81	86
2575	89	123
1470	1835	103
2377	3256	77
1442	1035	87
1471	2050	160
1666	2863	165
1035	695	141
1843	2639	40
2199	492	166
39	1503	147
499	118	88
845	1981	114
117	75	138
1769	3658	87
214	82	0
924	968	20
2933	4661	140
1148	575	27
3093	3858	62
2345	3933	67
121	3160	37
404	3684	73
116	322	64
1709	491	12
702	63	140
1699	4680	72
3264	4209	110
632	4349	37
446	475	141
984	1275	85
687	323	144
2313	3461	52
262	3216	84
3352	2612	104
3301	566	120
2350	3497	119
2349	1819	20
2873	3087	137
1396	2447	43
308	4379	18
1255	1885	54
1314	765	138
1875	733	123
2699	719	84
1151	606	167
1453	2269	24
2439	1860	78
3423	1358	37
1368	115	23
2138	1318	38
3011	4331	38
3570	3653	93
847	1093	69
1640	3532	6
1963	1797	13
663	1459	91
1843	2639	136
1448	283	25
1524	2578	158
601	1443	65
425	4502	37
1515	253	145
6	1469	47
39	2394	97
1417	1493	11
1501	150	1
1694	4445	75
2380	2186	113
2337	1732	60
3419	3518	53
225	213	124
2356	2502	131
2800	17	104
1038	451	41
2728	1150	159
1048	257	165
302	1426	46
2505	4744	106
1881	2994	17
2756	2084	51
1653	749	1
2693	3897	14
54	580	46
293	1444	66
1300	13	149
730	1383	118
1925	624	163
41	902	65
3114	3345	20
722	3191	146
671	830	161
3061	4008	141
29	691	144
2459	3325	29
185	1250	121
2879	1440	143
1402	3537	120
3659	1481	82
1055	80	116
181	177	118
1012	3551	159
801	393	24
585	4560	55
1184	1669	117
695	428	51
1863	2005	141
216	2564	116
606	4322	41
215	911	133
1680	3043	160
1067	4830	1
1771	77	43
1248	1850	64
1769	3658	38
2599	2565	84
1393	543	46
84	2431	54
2629	1908	132
3017	2688	117
180	1363	122
829	1984	13
2692	2602	120
2278	2591	79
938	1522	10
2593	4170	155
2648	1991	139
533	317	85
676	918	87
57	1054	46
2588	2902	8
315	729	0
292	3675	18
2300	4716	81
749	600	13
14	1101	49
1771	3102	120
1072	2846	0
1721	4474	48
2803	950	24
667	1459	164
1109	113	71
3101	3885	21
1456	2580	133
145	43	147
362	1252	142
261	1496	116
179	709	147
3697	2377	97
3704	3091	29
3401	443	166
1573	4197	101
2031	1011	103
142	1526	116
2979	1595	10
2455	615	70
2892	3804	59
2827	574	24
3565	3703	110
3578	4752	22
1091	63	21
1185	2968	160
251	3397	25
2930	3306	17
3364	1612	31
521	3362	34
3088	4461	59
2306	4488	16
3067	1807	138
3121	2948	71
163	2442	124
239	855	122
2040	918	48
3653	1483	129
412	2751	162
299	3893	71
3628	3769	151
3464	3110	52
32	2637	47
1497	645	48
2005	75	20
1624	3329	86
2679	1991	83
1875	275	120
180	2551	69
676	2569	69
3349	519	140
1315	2204	62
1501	760	2
2923	4629	137
62	836	119
2091	4438	118
8	683	92
832	3849	64
702	69	138
321	4753	69
892	115	117
2696	2287	57
1343	1201	74
1140	62	19
696	80	21
2696	2287	30
326	2783	143
341	3721	47
180	1095	88
1634	739	75
565	4115	67
138	544	22
1065	896	119
835	3410	153
1220	987	50
3547	3959	142
1011	1978	47
3531	478	48
2150	1404	86
3361	3646	59
427	443	120
994	169	73
1926	3659	112
111	434	40
780	787	114
2222	1716	26
101	115	96
1175	2901	93
1647	4248	87
540	84	115
2621	3127	8
1744	1155	114
2277	4730	137
2296	4236	39
2099	2856	17
1122	918	160
1199	505	161
2516	4389	98
91	1270	50
3705	4120	54
1894	1484	142
1409	1470	17
2198	402	46
2289	625	48
1786	769	18
1443	1035	17
3659	1902	17
3001	2972	79
685	3447	138
477	1524	62
2888	3005	115
345	737	86
2576	3227	95
58	1929	123
2320	1662	94
1243	739	73
378	2322	131
177	769	136
245	455	29
1067	1956	38
75	1685	16
3279	1808	33
228	1763	96
28	726	55
1119	282	122
866	41	17
3312	4243	155
518	3089	112
782	3923	144
2944	1855	100
3181	3790	114
2179	371	158
900	423	68
3527	1692	83
1045	78	149
2337	1535	160
2275	3726	11
3295	4391	135
54	1925	51
1812	3871	20
3508	4249	72
1812	210	147
1842	1871	94
1651	2589	43
1322	804	21
717	947	71
2036	1237	35
2063	2398	49
625	33	108
428	1250	103
1501	2302	87
1724	1833	126
852	3255	19
555	651	119
2085	3217	160
1535	607	139
2351	2327	110
290	3264	46
1652	69	135
959	1423	90
69	617	63
2073	3167	128
2383	1237	84
1855	1222	126
1514	543	89
235	953	98
3236	1280	72
339	1330	117
2602	243	142
1854	4276	111
2890	559	161
3052	1669	117
1507	691	48
2337	1536	66
2738	28	93
2817	4499	39
2750	1617	17
954	79	166
985	2349	86
1137	127	140
1223	63	120
129	3772	107
1321	749	159
1042	602	110
1334	1875	58
1132	1351	75
680	385	97
376	78	148
63	1592	52
368	3219	33
1645	1732	110
2086	1994	112
1558	3950	43
2373	2263	24
85	704	114
3553	2477	68
1216	732	87
469	627	96
163	2442	90
1672	493	120
973	835	146
632	4308	161
1548	3761	34
1312	416	57
3083	1512	91
62	836	115
2982	4685	63
1761	1946	11
1245	13	123
2218	25	142
387	203	143
2259	4833	112
782	3711	38
991	800	62
1597	1483	62
3664	2818	56
280	1073	90
444	843	0
1775	3101	115
2388	270	96
1086	1008	59
549	1141	100
1437	3900	125
1439	3319	136
1653	733	124
3443	2395	155
387	2816	27
747	115	134
2796	1206	115
2823	4626	9
1625	4553	88
3269	3664	161
3499	1092	153
428	718	96
102	211	1
936	1682	140
772	1207	110
645	2766	26
2528	3487	117
1236	2463	51
613	2458	115
1881	2830	15
3648	4161	86
1084	1204	43
644	105	47
276	2851	166
212	941	146
2454	4042	66
676	918	64
3155	2404	70
1061	257	96
102	544	13
1364	655	88
2203	543	96
303	4747	85
62	844	146
1881	2860	39
2553	1774	10
1055	4599	120
1548	1224	114
2591	34	85
2692	2928	5
2781	1440	89
3152	1923	69
733	73	18
2770	416	26
3293	1836	55
1380	401	138
36	3107	26
444	3730	138
390	3804	114
878	719	155
1796	3924	113
2805	116	136
1165	1406	113
2357	1687	54
1133	55	165
2736	4228	151
689	2482	18
3355	1130	86
916	709	19
3062	4746	105
237	3948	63
2362	1688	11
3307	2535	115
3409	2295	60
1012	2687	65
645	1283	116
406	3723	23
3365	3384	62
1704	2576	15
3382	3525	114
2935	2716	17
121	2679	68
3558	1944	137
2996	4176	66
30	1068	69
1091	739	90
1895	2057	127
1002	665	148
3428	3310	25
399	2058	141
57	560	18
2056	3006	51
2426	1481	57
3299	2614	19
3620	4624	79
3668	750	162
2099	3128	55
717	1068	49
178	2522	116
3017	2666	37
694	3754	138
1542	2208	158
2008	717	164
1705	4779	77
3753	4121	161
1842	2215	92
3202	3997	147
174	443	146
1068	153	28
663	1459	90
54	1035	65
3296	4484	155
3193	4750	12
938	4358	79
3680	4518	159
1540	2684	36
3287	4219	111
73	2066	124
483	1950	138
1259	2954	12
3398	1429	30
1757	3767	132
143	1004	138
572	1497	66
3269	3679	167
1131	209	136
3693	115	23
491	4827	112
578	3376	100
694	3899	39
2529	1465	140
2440	3445	148
2205	4649	120
3286	2200	52
1073	213	120
153	1440	46
592	3951	63
262	3216	10
347	3726	87
2658	3068	68
1049	1952	19
2906	4402	60
1545	830	95
1323	2857	61
3663	2715	82
1883	3378	36
1139	81	120
652	1380	143
1876	4262	160
2678	1481	76
1427	930	84
1729	2157	92
971	1031	42
3287	4219	82
16	1007	4
185	3973	118
3593	4342	78
2636	2925	39
449	482	31
476	3099	120
2887	2741	7
1917	4445	78
580	281	141
1909	323	113
1441	711	97
204	4566	38
2295	1393	16
2185	3031	74
2557	2264	135
121	1685	85
3105	1546	14
50	544	118
1857	3218	157
2676	2715	80
1701	1703	159
3234	4802	84
73	3869	118
3656	1429	110
577	2713	120
2063	76	145
1816	1602	118
1285	3712	69
235	95	60
1183	3518	73
39	304	150
1286	3424	114
3504	3127	83
1124	1440	68
933	1252	3
2787	3120	136
1043	627	159
359	2346	134
1068	1140	65
2894	3103	40
1603	1663	36
866	12	164
248	4	93
866	1555	19
2529	1870	144
1803	1765	70
395	2907	115
3314	3226	108
50	50	19
2142	347	91
2473	48	47
1062	4830	163
2540	2656	16
1525	115	70
1514	1660	44
3315	927	30
519	3773	94
1332	3018	159
1341	1068	76
427	1270	21
3147	2878	155
2099	2856	31
156	2026	89
895	600	61
804	1278	90
1761	4524	156
3479	3705	101
51	1613	121
3708	4273	37
2489	2211	45
416	1866	101
230	614	95
2851	1908	132
3327	1481	38
3269	3491	145
3179	1647	40
3238	2926	41
1555	808	49
1655	132	143
3601	2941	136
3670	3004	79
1648	3877	125
2298	732	52
3484	904	65
174	434	166
1069	718	90
2532	4526	60
61	3294	40
3515	624	16
717	83	41
3510	63	88
1072	45	149
3616	3028	89
1991	1061	113
3493	234	134
98	982	16
2481	3608	7
3270	3112	69
2755	1463	109
3655	1812	112
157	746	141
445	14	65
335	347	46
869	512	42
3543	4704	91
1801	2323	39
1450	808	71
129	555	146
977	1724	163
844	4005	110
322	98	91
2327	903	108
129	290	120
1121	45	137
1077	330	91
996	72	76
1772	4329	57
3005	1429	136
1077	2303	161
926	1265	137
572	1497	93
2581	739	43
2952	4357	7
1056	4480	113
3480	2091	167
1120	432	25
184	304	95
165	3569	42
650	62	141
2048	2649	134
3121	2939	64
84	2431	152
473	624	3
1031	2409	23
3217	4568	127
996	72	50
2971	2515	118
797	583	69
2719	1369	149
2788	1177	92
972	508	161
920	491	163
1761	1947	88
2404	4009	40
1684	3684	166
63	1481	108
277	1041	165
3546	3959	51
1640	3532	97
42	257	16
2530	3013	19
344	2445	1
25	48	96
3484	3495	104
1849	199	98
472	384	17
185	1085	110
276	57	96
121	2480	164
2297	3467	88
917	3977	167
595	195	51
1516	4088	12
2226	2306	21
188	435	25
1216	1948	108
1208	321	163
2062	3367	45
2345	1367	34
410	1951	54
3335	4079	3
3393	2720	64
219	1233	21
2067	3161	131
1940	917	162
3104	4488	87
1212	4594	87
2135	865	160
3188	3550	92
2555	1773	137
240	143	147
2548	1353	117
1928	2768	155
589	54	20
3698	2829	3
375	1576	63
373	2582	72
1078	294	65
800	1088	119
2956	3421	130
40	2229	19
2645	574	151
1502	3074	29
3495	179	144
1514	1411	62
2435	1267	64
3227	1584	13
138	669	139
918	737	138
3039	2617	44
237	3853	139
2976	2570	164
3100	4300	12
1501	231	102
1771	443	63
2196	478	96
703	2001	165
189	306	165
1976	2237	100
3269	3677	145
2063	2398	141
111	542	20
942	3879	43
54	429	95
1812	3844	113
3429	3930	41
2821	3741	108
755	117	94
2038	144	20
2012	2930	77
3339	4040	164
212	2442	63
287	3486	11
3296	2504	11
180	297	116
1209	238	91
288	1021	119
3630	4412	8
3362	3076	110
2994	4138	34
1071	2574	139
1288	2024	137
2046	4381	121
1221	2267	91
494	341	87
3146	2714	36
1556	564	112
50	4826	120
3530	3753	69
2624	1664	86
2092	2838	57
2676	1516	30
2004	1521	136
3469	4670	146
1183	718	115
2226	373	50
3001	2982	53
2578	808	46
2978	2625	33
3555	1592	59
199	48	145
223	89	69
1055	1952	114
1877	3143	93
3296	2768	136
580	4011	15
1139	1243	0
1722	83	162
1184	869	43
1100	2592	69
3245	3441	12
3365	3384	67
3093	3850	151
1902	4436	156
1156	443	78
3512	2512	39
3689	3921	39
2448	1301	118
2093	944	111
2137	1332	72
882	115	49
10	337	113
840	89	28
168	322	51
578	4055	26
2358	1913	135
648	3895	20
1302	176	73
3331	805	46
2223	2101	167
262	3215	154
750	90	161
1071	117	158
2822	4452	135
1557	765	140
636	408	0
1175	729	167
61	628	66
3449	2646	141
781	815	23
91	1401	40
153	460	163
1845	833	40
2554	1535	111
2379	1593	61
387	2816	97
3358	1676	41
1157	4623	65
3079	1827	65
580	2516	16
812	1511	45
1099	1349	69
3277	1707	6
2821	3741	77
2729	3528	66
515	451	160
1641	3608	103
104	2780	70
2707	909	41
3420	2915	75
1297	696	2
3472	4776	111
188	656	74
766	605	88
990	835	146
3751	3427	40
733	1164	145
463	96	164
100	7	136
2822	4452	72
421	220	145
1842	2375	102
694	708	46
994	19	95
890	190	143
2444	3057	87
727	1263	91
2822	4481	157
2106	3355	110
880	3855	115
3726	3814	57
717	2914	90
1040	454	119
626	273	164
1806	4034	64
722	449	21
1051	2787	126
824	3863	64
234	1634	89
827	1378	137
1242	399	146
589	171	41
2889	122	157
53	1811	110
2934	3211	16
237	45	88
1854	4530	35
3413	2810	23
2929	4731	153
1869	3798	136
896	56	2
726	63	73
2433	733	111
56	895	65
3121	4537	132
2894	3103	92
947	624	66
1845	1626	1
2094	354	166
1976	804	23
904	3712	161
1617	786	120
816	635	136
1216	2148	54
2377	3256	165
1688	4292	2
962	3227	149
3503	2358	112
1020	533	96
1072	573	160
2296	4236	46
1950	688	21
428	469	24
1416	3213	37
1652	2867	131
658	858	17
1083	2249	86
1077	432	14
2412	4437	60
910	308	29
1436	54	90
2177	4011	116
3167	3890	41
322	690	98
529	4011	15
865	63	124
2924	4677	57
3423	965	79
2921	3690	49
593	1348	73
1156	1059	71
1889	1328	19
3290	781	139
2331	3683	71
3309	4347	20
1870	2193	8
1823	1706	11
2180	718	114
1398	2143	11
2110	890	54
2584	3635	163
3729	4694	132
3497	1815	141
2081	4026	63
3411	3031	83
70	183	165
1137	46	134
198	2001	17
1534	2107	145
1668	708	116
1786	4260	69
101	640	17
299	436	162
89	3184	67
1862	3569	28
3428	3310	96
3672	4540	34
574	115	157
870	3812	44
3526	3833	71
92	822	24
914	316	165
14	843	124
3741	618	114
53	749	107
2051	3171	109
853	1555	91
2665	1881	37
149	4490	84
1369	81	161
721	521	111
123	88	117
2840	1659	79
392	948	41
40	1007	48
3570	3644	8
2238	3094	52
3460	332	138
1751	2167	85
752	998	23
2937	2716	81
51	402	88
1478	1824	107
1985	2221	29
3461	4630	63
2571	2863	162
2261	424	42
101	586	96
2370	1993	10
170	3555	41
3401	443	19
3056	1543	130
273	226	161
2135	749	132
2461	1593	41
565	2752	43
1081	907	99
3159	1560	40
2736	4228	111
314	3933	164
3674	1011	79
3685	4038	89
236	194	166
1724	1621	116
1161	1315	117
387	175	142
3252	1747	126
3332	1114	160
1862	1755	40
1800	2959	18
797	2080	90
1557	1003	66
1667	307	44
37	1477	2
1933	226	67
1790	2180	132
3051	2156	69
1961	3761	63
1803	2054	91
228	1614	90
182	763	19
3019	4067	40
1633	4723	42
715	120	163
192	2851	61
3126	2119	130
418	4290	110
1807	3849	122
2761	190	0
772	580	161
2797	798	23
3306	3742	133
2555	2344	131
3569	1121	74
678	2210	14
2268	2377	129
2725	4062	41
1106	1634	72
2944	1900	82
3229	3547	157
329	1961	35
1687	4187	98
824	69	47
940	736	146
251	182	137
3020	3478	133
1507	985	73
621	3891	159
1041	52	117
1339	1991	41
237	2023	91
2964	3554	44
1429	870	26
1064	63	25
1924	387	90
2568	2324	67
1724	1661	19
2145	3499	60
2874	4595	102
62	844	124
2100	4589	145
1678	2071	68
2634	2079	71
617	191	112
2438	3859	57
2561	3350	81
831	2383	39
979	1447	90
226	661	113
2933	4661	45
3155	2404	161
437	624	77
3277	1486	156
2920	3418	69
3244	1429	87
1955	2946	42
160	1225	13
279	2698	35
288	1023	25
178	2522	48
3427	523	139
118	624	16
165	72	121
1814	115	67
185	2917	166
1895	2142	6
168	3138	41
3522	855	69
2328	2149	111
2503	2865	63
2162	190	51
428	2880	48
1231	2569	120
230	190	162
3618	2216	31
926	4237	90
702	1308	94
1808	1873	86
421	2061	123
816	443	96
3269	3112	161
2320	1662	31
774	2013	1
2418	3034	75
158	680	112
678	859	94
2004	3239	11
531	273	28
2879	190	0
2109	1210	1
3075	1365	38
551	40	11
3203	1820	135
627	520	25
1019	1065	7
1686	4778	10
2301	2812	132
3512	1598	12
2377	3256	107
1812	2779	158
10	2207	19
3187	1458	91
3018	3738	57
1546	1637	74
2821	4564	46
1298	3207	154
157	2450	55
1690	4216	30
1890	1966	31
954	2442	84
48	462	161
2015	1391	160
2256	1648	1
1071	601	112
862	874	158
102	544	157
241	1671	90
1638	4521	8
147	238	146
2279	1629	119
499	322	141
1369	107	161
782	2789	111
3384	347	48
2423	1429	61
1138	333	93
3121	2948	134
893	2303	54
712	46	101
871	69	159
1501	1439	92
1913	4013	166
2327	903	54
3359	1806	61
1160	683	112
3531	4038	44
322	64	101
1854	4530	15
1949	2920	153
1964	3423	135
617	3025	166
2950	3760	45
3359	1603	117
451	1429	60
1725	3281	130
489	2114	149
981	402	41
1507	264	136
2818	1393	54
1429	1411	133
2515	1022	47
153	1440	40
2388	1347	88
3203	1464	31
1365	473	20
2733	718	111
697	1933	45
3224	2566	164
673	641	123
850	243	163
429	2410	69
3107	3079	91
1555	2133	96
1808	1849	62
3000	3157	113
24	806	23
3355	1130	157
706	887	98
1450	642	123
891	1492	61
2129	3909	60
298	113	91
1099	1345	41
2279	1629	92
2160	589	111
1040	2023	151
2830	1367	152
3581	3268	91
1386	3009	159
2557	2264	17
639	3967	46
428	424	133
1067	109	140
520	1628	72
854	1192	36
549	3424	115
248	1032	117
1672	2700	164
2529	1813	160
3119	3053	16
2367	2654	69
1786	135	53
2581	743	24
793	451	100
1345	724	91
472	2851	160
1157	416	12
1759	1253	14
240	730	107
102	544	52
194	362	49
1970	89	139
1604	1446	110
102	83	140
3366	1565	39
595	728	67
1109	156	36
3420	2915	159
1506	1216	48
3616	3028	60
1168	3098	20
3290	781	20
1280	4664	162
430	3640	64
180	2311	120
716	3234	41
2532	4526	118
3146	4044	91
2498	2418	51
645	2007	63
1945	957	160
232	2955	136
3678	3045	165
2247	1544	123
45	2685	42
6	2164	72
1506	733	24
423	1475	165
2112	816	14
3488	4325	87
322	2106	6
153	760	137
2638	3823	104
2147	4191	160
3643	1543	42
3287	4219	34
102	574	64
2998	4458	29
1979	1736	80
100	7	146
1346	63	40
1655	571	98
3306	3742	93
2696	2287	135
855	1266	164
752	264	137
1648	2668	115
2349	1819	155
1315	2204	148
320	3469	52
2363	2365	156
323	2930	151
1612	458	92
2871	4600	65
3713	1639	56
2094	135	142
855	368	163
1535	459	166
261	970	156
3077	715	46
2807	2446	22
1477	1506	102
1113	746	102
3065	1499	37
2821	21	141
1609	2917	26
2933	4661	21
904	3794	90
2939	1665	58
645	624	28
1803	2054	73
428	1068	20
597	2410	65
685	1211	119
1127	537	138
1206	1560	7
3037	122	26
1496	2464	63
224	1066	1
3012	3442	64
1394	2608	165
2555	1752	144
2417	1367	87
3162	4175	162
2996	3315	112
2580	1022	112
3547	4179	116
1422	1748	108
2188	791	90
1453	1556	106
1542	1460	109
3235	1852	77
28	115	63
342	3839	109
1128	3272	110
181	28	160
2409	4267	12
3092	3996	119
3122	2330	128
1972	2178	65
63	1875	41
1772	4329	85
1453	524	119
897	594	137
3365	1661	11
976	504	123
3443	2395	69
1934	488	48
1788	4066	156
859	2540	91
446	2380	46
2188	292	162
3463	3440	18
1803	2054	114
709	467	84
1413	71	142
1297	2127	138
1665	1413	93
1636	1329	19
1292	641	47
1866	1935	166
2547	2099	22
1335	2452	30
2622	4091	143
1442	1035	61
2028	596	23
562	537	62
2081	4026	86
196	797	11
1828	4129	42
3203	2903	47
230	168	158
2415	1429	77
2930	2225	86
2573	227	41
1353	1382	45
1854	4276	164
1764	87	37
3367	3946	67
273	662	45
174	17	118
975	906	22
3090	1273	148
612	368	91
278	4475	121
3703	3971	18
3190	718	62
1420	1177	18
1077	432	89
1012	3551	117
921	229	85
2970	4413	20
164	237	123
1579	2692	77
3307	2791	144
1394	2608	127
212	4827	119
103	47	73
3377	1344	21
2907	2183	139
